<ticker>,<date>,<open>,<high>,<low>,<close>,<volume>,<o/i>
20MICRONS,20191108,38.45,38.45,36.65,37.1,101367
21STCENMGM,20191108,14,14,14,14,6
3IINFOTECH,20191108,1.95,2,1.95,1.95,859134
3MINDIA,20191108,22285.65,22844,22285.65,22392.9,1601
3PLAND,20191108,6.3,6.3,6.3,6.3,3
5PAISA,20191108,169.45,169.5,165.1,165.85,4080
63MOONS,20191108,117.9,119.65,115,115.85,85270
A2ZINFRA,20191108,9.85,10.3,9.6,10.05,354119
AARTIDRUGS,20191108,528,537.85,515.95,518.85,18692
AARTIIND,20191108,819.9,822.4,808.1,812.2,51620
AARVEEDEN,20191108,13.75,14.2,13.7,14.05,3816
AAVAS,20191108,1556,1601,1520,1564.2,181039
ABAN,20191108,31,32.85,30.6,31,60639
ABB,20191108,1474.5,1479.9,1441.65,1462.7,73375
ABBOTINDIA,20191108,11700,11711,11400,11502.95,5622
ABCAPITAL,20191108,85.6,88.6,85.6,86.85,6258041
ABFRL,20191108,200.5,227.7,200.5,204.6,468140
ABSLBANETF,20191108,308,308,308,308,49
ABSLNN50ET,20191108,288.74,288.74,288.74,288.74,88
ACC,20191108,1526.8,1544,1499.05,1506.4,635287
ACCELYA,20191108,955.5,969,950,964.8,3883
ACE,20191108,88.25,88.35,84.95,85.15,146900
ADANIENT,20191108,208.7,212,206.2,208.05,4057743
ADANIGAS,20191108,147.45,148.7,146.6,146.8,557647
ADANIGREEN,20191108,88.8,89.6,83.6,86.7,1403419
ADANIPORTS,20191108,391.2,391.2,385.5,386.15,1206504
ADANIPOWER,20191108,70.3,72.1,68.3,68.7,8559882
ADANITRANS,20191108,301,304.9,285,286.85,664417
ADFFOODS,20191108,307,316.4,298.1,300.85,107698
ADHUNIKIND,20191108,118.1,120.5,113.5,115.35,84244
ADLABS,20191108,3.15,3.15,3.15,3.15,10405
ADORWELD,20191108,319.4,321,311.1,312.8,5946
ADROITINFO,20191108,8.2,8.85,8.2,8.75,908
ADSL,20191108,15,15.4,14.7,15,23485
ADVANIHOTR,20191108,57.45,58.9,57,57.85,4040
ADVENZYMES,20191108,178,182.85,178,178.1,87400
AEGISCHEM,20191108,168.9,169.1,162.6,163.45,158869
AFFLE,20191108,1388,1428,1366.3,1395.75,273487
AGARIND,20191108,119.9,119.9,113.1,114.95,2959
AGCNET,20191108,112.15,122.5,112.15,119.95,2731
AGRITECH,20191108,46.95,47.75,46.15,46.7,7940
AGROPHOS,20191108,120,121.1,119.75,120.8,861237
AHLEAST,20191108,196,196.95,180.95,181,1175
AHLUCONT,20191108,300.5,304.35,296.85,300.75,12699
AHLWEST,20191108,273,285.05,268,270,371
AIAENG,20191108,1676.2,1702,1670,1686,33519
AIONJSW,20191108,9.9,10.15,9.8,9.9,112202
AIRAN,20191108,11.8,12.1,11,11.25,81982
AJANTPHARM,20191108,991.2,1003,985,988.8,91434
AJMERA,20191108,135,135,128.2,130.35,80671
AKASH,20191108,62.55,63.25,62,63.2,2205
AKSHARCHEM,20191108,214.9,216,211,214,2253
