<ticker>,<date>,<open>,<high>,<low>,<close>,<volume>,<o/i>
20MICRONS,20191118,35.1,35.5,34.2,34.55,43425
21STCENMGM,20191118,14,14,13.7,13.75,1133
3IINFOTECH,20191118,1.9,1.95,1.85,1.9,736741
3MINDIA,20191118,22260,22465,22260,22390.35,581
3PLAND,20191118,5.95,6.2,5.95,6.2,336
5PAISA,20191118,157.75,158.5,154,154.75,5209
63MOONS,20191118,110,114.7,106,107.3,190363
A2ZINFRA,20191118,8.75,9,8.55,8.75,490862
AARTIDRUGS,20191118,529.1,529.1,515.05,523,10319
AARTIIND,20191118,814.85,840,805.25,834.8,137066
AARVEEDEN,20191118,13.5,13.5,12.25,12.8,5824
AAVAS,20191118,1627.75,1648,1621.05,1643.35,51794
ABAN,20191118,29.45,29.45,28,28.15,25822
ABB,20191118,1466.35,1474,1445,1455.65,33730
ABBOTINDIA,20191118,12450.1,13050,12401,12815.4,22583
ABCAPITAL,20191118,81.35,82.35,80.3,81.8,2087573
ABFRL,20191118,213,215.4,208.2,212.75,609509
ABSLBANETF,20191118,310,329.97,308.27,329.84,79
ACC,20191118,1490,1509.1,1486.2,1492.1,644344
ACCELYA,20191118,1111,1129,1060.2,1072.9,14481
ACE,20191118,83,83.95,81.6,82.05,236939
ADANIENT,20191118,203.8,205.6,200.1,201.15,2041767
ADANIGAS,20191118,146.8,147,146.15,146.35,316184
ADANIGREEN,20191118,95.95,96,93.65,94.05,643258
ADANIPORTS,20191118,366.3,367.45,364.1,365.65,1835202
ADANIPOWER,20191118,61,61.65,59.5,59.85,7928200
ADANITRANS,20191118,269.25,275.9,265.5,269.2,163193
ADFFOODS,20191118,304,306,295.7,297.25,59883
ADHUNIKIND,20191118,109.75,109.75,96.5,97.15,92244
ADLABS,20191118,3.75,3.75,3.45,3.45,56308
ADORWELD,20191118,315,322,310.25,315.3,9767
ADROITINFO,20191118,9.8,9.8,8.9,9.55,802
ADSL,20191118,16.3,17.8,15.6,17.25,122721
ADVANIHOTR,20191118,55,57,55,55.85,1086
ADVENZYMES,20191118,169.3,169.3,164.75,165.1,40983
AEGISCHEM,20191118,177.45,178.85,172.2,175.45,123183
AFFLE,20191118,1648.8,1675,1626.95,1636.65,140123
AGARIND,20191118,112.6,112.9,108.55,109.1,3518
AGCNET,20191118,132.85,132.85,123.7,123.9,6212
AGRITECH,20191118,43.7,44.7,43,43.6,7317
AGROPHOS,20191118,122.75,124.3,122.75,124.15,688388
AHLEAST,20191118,173.75,177.9,173.15,173.8,6333
AHLUCONT,20191118,283.9,283.9,273.6,274.6,1954
AHLWEST,20191118,274,278.4,268,272.5,1016
AIAENG,20191118,1648,1665.55,1639.35,1649.8,31066
AIONJSW,20191118,10.3,10.3,9.9,10,78896
AIRAN,20191118,11.5,11.5,10.8,11,6973
AJANTPHARM,20191118,970.6,984.5,966,972.75,42024
AJMERA,20191118,122,122.8,120.05,120.8,13462
AKASH,20191118,63.5,64.95,60.1,62.05,2015
AKSHARCHEM,20191118,194,218.95,194,205.85,5144
AKSHOPTFBR,20191118,6.6,6.6,6.4,6.45,168900
AKZOINDIA,20191118,1911,1934,1908.25,1920,5049
ALANKIT,20191118,15.4,15.4,14.15,14.4,45865
ALBERTDAVD,20191118,431,445.15,423.05,428.9,11397
ALBK,20191118,25.5,25.95,25.1,25.2,903946
ALCHEM,20191118,0.85,0.85,0.85,0.85,10
ALEMBICLTD,20191118,52.55,53.75,51.2,51.75,147875
ALICON,20191118,377.5,382.5,377,378.4,242
ALKALI,20191118,43.9,43.9,40.35,41.35,6387
ALKEM,20191118,2071.05,2110,2055,2099.75,98127
ALKYLAMINE,20191118,1029,1035,1006,1007.75,5394
ALLCARGO,20191118,95.05,95.95,95,95.2,46831
ALLSEC,20191118,276.6,287.95,276.55,279.7,3965
ALMONDZ,20191118,9.7,10.15,9.25,9.35,10539
ALOKTEXT,20191118,2.1,2.1,2.1,2.1,352338
ALPA,20191118,16,16.95,16,16.6,28152
ALPHAGEO,20191118,165,165.2,158,160.95,8999
ALPSINDUS,20191118,0.75,0.75,0.65,0.75,20740
AMARAJABAT,20191118,745.05,754,741.75,749.25,507565
AMBER,20191118,975,1004.95,972.35,1000.85,61832
AMBIKCO,20191118,884.1,890,881.25,887,3342
AMBUJACEM,20191118,202,204.15,200.3,201.2,1975524
AMDIND,20191118,16.7,17.65,16.5,16.7,1955
AMJLAND,20191118,18.6,19.4,18.6,18.95,16832
AMRUTANJAN,20191118,424,442,423.95,436.45,65877
ANANTRAJ,20191118,35,35,32.3,33.75,328481
ANDHRABANK,20191118,17.25,17.6,17.2,17.4,820749
ANDHRACEMT,20191118,2.85,2.85,2.65,2.75,27702
ANDHRSUGAR,20191118,290,298,288,295.85,20520
ANIKINDS,20191118,8.65,8.65,8.65,8.65,501
ANKITMETAL,20191118,0.7,0.7,0.6,0.65,73541
ANSALAPI,20191118,4.8,4.9,4.8,4.8,28671
ANSALHSG,20191118,6.1,6.1,6.1,6.1,62781
ANTGRAPHIC,20191118,0.6,0.65,0.55,0.65,40396
ANUP,20191118,484.5,492.95,471.2,488.8,17605
APARINDS,20191118,480.1,485.1,465.05,470.9,11920
APCL,20191118,146.1,156.4,145,148.65,7179
APCOTEXIND,20191118,163,163,160.1,160.65,14139
