<ticker>,<date>,<open>,<high>,<low>,<close>,<volume>,<o/i>
20MICRONS,20191105,37.05,39.25,37.05,39,169093
21STCENMGM,20191105,13.75,13.75,13.75,13.75,203
3IINFOTECH,20191105,2.05,2.05,1.95,1.95,1445744
3MINDIA,20191105,22499.85,22650,22250,22456.5,1862
3PLAND,20191105,6.5,6.5,6.5,6.5,20
5PAISA,20191105,170.35,170.4,164,168.95,4775
63MOONS,20191105,118.2,119.95,116.9,117.45,70674
A2ZINFRA,20191105,10.25,10.3,9.85,10,241785
AARTIDRUGS,20191105,532,532,515.7,522.85,7840
AARTIIND,20191105,850.3,869.8,838,845,73911
AARVEEDEN,20191105,15.45,15.5,12.75,13.85,27199
AAVAS,20191105,1533,1548,1455,1473.75,43163
ABAN,20191105,30.85,30.85,30.85,30.85,45368
ABB,20191105,1457.25,1474,1445.55,1448.35,40619
ABBOTINDIA,20191105,12088,12088,11705,11786.55,5344
ABCAPITAL,20191105,83.65,85.95,83,85.45,3470582
ABFRL,20191105,213.85,214.95,205.8,209.6,475008
ABSLBANETF,20191105,275.19,329.9,275.19,329.9,94
ACC,20191105,1561,1564,1510.4,1514.65,914025
ACCELYA,20191105,938.9,959,925.05,952.1,8796
ACE,20191105,84.2,84.75,83.5,83.8,151284
ADANIENT,20191105,200,201.5,197.7,200.55,2326138
ADANIGAS,20191105,148.05,148.85,146.5,146.75,458786
ADANIGREEN,20191105,93.2,93.6,90.1,90.7,963016
ADANIPORTS,20191105,391.7,392.9,386.5,390,1395899
ADANIPOWER,20191105,71.6,72.45,69.35,69.9,9665951
ADANITRANS,20191105,286.7,291.8,281.7,284.25,422266
ADFFOODS,20191105,307,315,300.55,303.2,102282
ADHUNIKIND,20191105,120.85,123.5,117.05,119.1,49444
ADLABS,20191105,2.8,2.8,2.8,2.8,4525
ADORWELD,20191105,316,322.55,310,316.65,3151
ADROITINFO,20191105,7.5,7.85,7.5,7.7,3151
ADSL,20191105,15.7,15.7,14.4,14.85,27921
ADVANIHOTR,20191105,57.75,59,57.75,58.25,3607
ADVENZYMES,20191105,191.05,191.05,185,187.1,233320
AEGISCHEM,20191105,170.2,174.9,164.55,165.75,232249
AFFLE,20191105,1420,1427.9,1377,1388.05,42076
AGARIND,20191105,119.8,119.8,113.05,116.05,2693
AGCNET,20191105,116,116.45,112.5,112.5,223
AGRITECH,20191105,49.65,49.65,47.35,47.5,4949
AGROPHOS,20191105,117.3,118.2,117.3,118.05,656580
AHLEAST,20191105,186.7,186.7,180,183.95,535
AHLUCONT,20191105,303.15,305.95,302.35,305,4881
AHLWEST,20191105,273.8,283,273.8,275.75,726
AIAENG,20191105,1677.4,1735,1662.1,1718.9,7702
AIONJSW,20191105,10,10.15,9.9,9.9,88240
AIRAN,20191105,13,13,12.55,12.55,2659
AJANTPHARM,20191105,1007,1029.65,991,1002.3,192532
AJMERA,20191105,121.5,123.7,120,120.45,18139
AKASH,20191105,65.2,65.2,61.1,61.1,2607
AKSHARCHEM,20191105,216,222.35,210.7,211.55,2258
AKSHOPTFBR,20191105,8.25,8.25,7.7,7.95,668418
AKZOINDIA,20191105,2150,2270,2115,2214.65,36886
ALANKIT,20191105,17.35,17.35,15.75,17.2,391622
ALBERTDAVD,20191105,408.6,414,405.75,407.05,3799
ALBK,20191105,28,28.05,27.05,27.3,985986
ALCHEM,20191105,0.85,0.85,0.8,0.85,4108
ALEMBICLTD,20191105,49.95,51.7,49.25,50.2,237300
ALICON,20191105,392,392,386.2,389.5,506
ALKALI,20191105,54,59,52.5,52.85,160295
ALKEM,20191105,2029.8,2050,2016.35,2048.75,64950
ALKYLAMINE,20191105,913.95,914,882.1,889.3,4967
ALLCARGO,20191105,110.5,110.5,105.7,106.45,142282
ALLSEC,20191105,298,301.9,288.65,290.65,2253
ALMONDZ,20191105,9.9,10.05,9.9,10.05,3036
ALOKTEXT,20191105,1.65,1.65,1.65,1.65,208959
ALPA,20191105,18.5,19,16.95,17.05,48808
ALPHAGEO,20191105,189.5,193.15,185.1,186.55,4192
ALPSINDUS,20191105,0.45,0.45,0.4,0.45,17459
AMARAJABAT,20191105,658,666.9,652.05,657.35,435964
AMBER,20191105,1014.8,1014.8,984,988.85,16884
AMBIKCO,20191105,911.25,919.15,898,902.3,4482
AMBUJACEM,20191105,203.85,204.35,200.5,201.55,2190913
AMDIND,20191105,16.9,18,16.7,17.1,7687
AMJLAND,20191105,18.8,19.25,17.8,18.8,8392
AMRUTANJAN,20191105,449.2,468.6,445,458.7,105768
ANANTRAJ,20191105,31.5,31.7,31.05,31.25,109115
ANDHRABANK,20191105,18.5,18.6,18.15,18.15,668575
ANDHRACEMT,20191105,2.5,2.55,2.45,2.55,22566
ANDHRSUGAR,20191105,280.7,283.05,274.05,279.2,31137
ANIKINDS,20191105,8.2,8.2,8.2,8.2,1961
ANKITMETAL,20191105,0.45,0.55,0.45,0.45,25083
ANSALAPI,20191105,4.85,4.85,4.65,4.85,19285
ANSALHSG,20191105,5.45,5.5,5.15,5.3,16922
ANTGRAPHIC,20191105,0.65,0.7,0.65,0.7,22480
ANUP,20191105,485,492.65,472,474.95,8746
APARINDS,20191105,510,531.85,502,530.55,6220
APCL,20191105,152.8,159.05,150.1,154.55,15801
APCOTEXIND,20191105,170.9,173.5,161.55,164.15,36521
APEX,20191105,234,237,228.35,229.65,37569
APLAPOLLO,20191105,1524,1524,1487.55,1497.3,112676
APLLTD,20191105,581.7,584,571.6,579.8,215675
APOLLO,20191105,97.5,97.95,88,88.6,224565
APOLLOHOSP,20191105,1423.5,1446.8,1412.5,1414.95,620983
APOLLOTYRE,20191105,185.4,187.65,177.95,179.85,8595442
APOLSINHOT,20191105,796.95,797,782,784.05,1750
APTECHT,20191105,179.2,193.45,175.6,178.4,880502
ARCHIDPLY,20191105,27.65,27.9,27,27.35,9323
ARCHIES,20191105,18.75,18.85,18.5,18.75,22652
ARCOTECH,20191105,1.9,1.9,1.9,1.9,10975
ARIES,20191105,66.6,66.9,64.85,65.55,37449
ARIHANT,20191105,19.95,19.95,16.05,17.6,1918
ARIHANTSUP,20191105,24.7,26.45,24.5,26.2,197594
ARMANFIN,20191105,553.65,574.9,549.7,569.15,4788
AROGRANITE,20191105,42.55,42.55,40.8,41,2587
ARROWGREEN,20191105,52.95,53,50.6,52.95,5361
ARROWTEX,20191105,9.35,10,9.35,9.65,2255
ARSHIYA,20191105,17.3,18,17,17.4,24884
ARSSINFRA,20191105,26,26.75,24.55,25.3,24242
ARVIND,20191105,54.95,54.95,51.6,52.8,1117749
ARVINDFASN,20191105,437,443.2,436.5,438,13289
ARVSMART,20191105,101.05,105,98.25,103.45,8910
ASAHIINDIA,20191105,208,210.25,204.05,204.75,7893
ASAHISONG,20191105,159.9,159.9,152,152.9,3480
ASAL,20191105,34.75,35,33.5,33.85,7082
ASHAPURMIN,20191105,30.5,32.7,30.3,30.65,29575
ASHIANA,20191105,103.2,105.5,101.7,103.75,49708
ASHIMASYN,20191105,8.15,8.15,7.9,8.1,737
ASHOKA,20191105,100.5,101.3,94.5,95.9,518626
ASHOKLEY,20191105,75.15,76.65,74.7,74.95,15228670
ASIANHOTNR,20191105,102.8,103.65,99,101.85,388
ASIANPAINT,20191105,1780,1797.8,1767.6,1793.85,1251974
ASIANTILES,20191105,239.5,239.8,226.1,228.2,49019
ASPINWALL,20191105,144,146,137.55,144,5941
ASTEC,20191105,357.95,360.7,353,355.6,2716
ASTERDM,20191105,143.85,144.75,138,140.8,96263
ASTRAL,20191105,1088.9,1097.95,1055.1,1059.95,306566
ASTRAMICRO,20191105,76.4,76.7,72.9,76.1,99072
ASTRAZEN,20191105,2639.8,2657,2560.2,2582.95,10651
ASTRON,20191105,41.45,41.45,41.45,41.45,320533
ATFL,20191105,619.85,631,603.55,616.55,9796
ATLANTA,20191105,6.9,7,6.6,7,11353
ATUL,20191105,4286.7,4290.85,4240,4254.95,5194
ATULAUTO,20191105,228,228.4,220.2,221.45,14317
AUBANK,20191105,690,691.2,671,674.75,195701
AURIONPRO,20191105,72.35,77.5,72.3,77,4098
AUROPHARMA,20191105,478,485.5,470.4,473.9,3270484
AUSOMENT,20191105,26.65,29.5,26.65,28.65,244
AUTOAXLES,20191105,884,884,852.25,858.3,53535
AUTOIND,20191105,24.55,24.65,23.55,24.15,11685
AUTOLITIND,20191105,21.5,23.35,21.5,22.85,3720
AVADHSUGAR,20191105,312.9,314.35,294.4,298.8,118247
AVANTIFEED,20191105,466.25,466.25,455.05,462.1,274561
AVTNPL,20191105,25,25,23.9,24.05,23778
AXISBANK,20191105,741.8,745.6,730.6,738.05,7306253
AXISCADES,20191105,69,70.4,67.65,68.6,58454
AXISGOLD,20191105,3396.25,3410,3390,3395.2,231
AXISNIFTY,20191105,1227.28,1235.5,1227.28,1233.34,53
AYMSYNTEX,20191105,32.2,34.2,31.5,33.2,7884
BAGFILMS,20191105,1.85,1.85,1.75,1.85,184168
BAJAJ-AUTO,20191105,3225,3255.7,3191.15,3246.3,305513
BAJAJCON,20191105,257.7,257.95,247,251.1,158545
BAJAJELEC,20191105,390.9,394.65,380,381.9,71837
BAJAJFINSV,20191105,8800,8887.75,8655.4,8845.75,598420
BAJAJHIND,20191105,7.1,7.1,6.65,6.7,1160050
BAJAJHLDNG,20191105,3700,3745,3695.1,3728.05,17767
BAJFINANCE,20191105,4172,4255,4135,4227.8,2934652
BALAJITELE,20191105,54.5,54.5,52.3,53.7,56193
BALAMINES,20191105,325.95,333.95,321.5,331.75,29776
BALAXI,20191105,81.45,81.45,77.5,81.1,457
BALKRISHNA,20191105,19,19.8,18.3,18.75,17760
BALKRISIND,20191105,871.5,890.5,849.05,856.9,750313
BALLARPUR,20191105,0.6,0.6,0.55,0.6,3061796
BALMLAWRIE,20191105,203,204.4,197.5,198.6,134396
BALPHARMA,20191105,48.5,48.9,46,47.1,27574
BALRAMCHIN,20191105,161.1,163,156,158.3,709143
BANARBEADS,20191105,34.6,36.95,34.1,34.5,5317
BANARISUG,20191105,1220,1249.9,1180,1185.9,593
BANCOINDIA,20191105,114.5,116.35,111.65,111.9,58178
BANDHANBNK,20191105,590.9,592.9,580,587,828572
BANG,20191105,18.35,19.1,17.5,18,10707
BANKBARODA,20191105,102.15,103.95,101.3,101.9,32355920
BANKBEES,20191105,3101,3112.83,3077.09,3085.95,3985
BANKINDIA,20191105,71.35,72.65,70.1,70.4,9819361
BANSWRAS,20191105,69.6,69.6,66.65,67.95,13763
BARTRONICS,20191105,1.45,1.45,1.45,1.45,10265
BASF,20191105,1000,1040,997.5,1009.5,35558
BASML,20191105,148,151,143,148.55,11623
BATAINDIA,20191105,1730.55,1741.9,1700.6,1704.7,937911
BAYERCROP,20191105,3747.95,3747.95,3626,3670.35,4343
BBL,20191105,899.4,920,881,895.55,19350
BBTC,20191105,1226.05,1228.95,1192,1201.4,89821
BCG,20191105,3.15,3.3,3,3,707782
BCP,20191105,8.1,8.1,8.1,8.1,5569
BDL,20191105,330.3,335.1,318.55,322.5,49916
BEARDSELL,20191105,11.85,12,11.15,11.4,1015
BEDMUTHA,20191105,11.8,11.8,10.7,11.75,25008
