<ticker>,<date>,<open>,<high>,<low>,<close>,<volume>,<o/i>
20MICRONS,20191018,38.55,38.65,37.95,38.15,13667
21STCENMGM,20191018,12.65,12.65,12.65,12.65,60
3IINFOTECH,20191018,2.2,2.4,2.1,2.2,4062337
3MINDIA,20191018,23000,23000,20610,21792.25,264810
3PLAND,20191018,6.2,6.2,6.2,6.2,41
5PAISA,20191018,179.45,183.85,172,183.85,13400
63MOONS,20191018,115.8,117.5,114,114.85,145859
A2ZINFRA,20191018,10.15,10.65,10.05,10.55,162673
AARTIDRUGS,20191018,448,456.45,447.85,456,4554
AARTIIND,20191018,758.5,808,758.5,804.55,169263
AARVEEDEN,20191018,14.45,14.95,13.5,14.2,3364
AAVAS,20191018,1699,1700,1666.05,1675.85,13645
ABAN,20191018,24,25.8,24,25.45,36654
ABB,20191018,1525.7,1567.95,1519.3,1556.3,192308
ABBOTINDIA,20191018,10986,10998.8,10680,10704.5,7557
ABCAPITAL,20191018,76.6,82.4,76.5,79.4,4736445
ABFRL,20191018,203,211.5,201.25,209.2,562403
ABSLNN50ET,20191018,276,281.35,276,281,57
ACC,20191018,1535.8,1558.9,1528,1553.55,749817
ACCELYA,20191018,820,861.25,818.45,854.8,9192
ACE,20191018,77.15,83.9,77.15,80.1,460561
ADANIENT,20191018,174.9,175.8,165.1,175.1,14162661
ADANIGAS,20191018,149.8,153.45,149.6,151,1207003
ADANIGREEN,20191018,89,93,88,89.6,3174728
ADANIPORTS,20191018,410,423.8,408,421.7,4047650
ADANIPOWER,20191018,62.55,65.6,62.25,64.15,13108241
ADANITRANS,20191018,234.45,247.5,234.4,238.1,355971
ADFFOODS,20191018,259.1,265.2,259,261.65,19743
ADHUNIKIND,20191018,120.35,122.5,117.05,118.35,74898
ADLABS,20191018,1.9,2.05,1.9,1.95,431998
ADORWELD,20191018,304.8,304.8,292,300.85,5752
ADROITINFO,20191018,6.25,6.85,6.25,6.85,1097
ADSL,20191018,13.15,14.5,13.1,14.2,92567
ADVANIHOTR,20191018,52.85,54.45,52.85,53.45,2679
ADVENZYMES,20191018,151.5,154.9,151.05,154.15,37261
AEGISCHEM,20191018,164.25,172.25,164.2,169.55,346889
AFFLE,20191018,1159.6,1224.9,1153.25,1197.9,166021
AGARIND,20191018,114.7,116,111.2,114.2,22071
AGCNET,20191018,114.4,114.4,109,114.2,228
AGLSL,20191018,50,55.55,50,50.9,29802
AGRITECH,20191018,45.8,46.6,44.55,46.25,6416
AGROPHOS,20191018,110.7,111.2,110.7,111.05,289232
AHLEAST,20191018,190.05,192.05,178.05,179.05,711
AHLUCONT,20191018,272.95,289,268.05,281.05,5738
AHLWEST,20191018,296.45,296.45,278,282.4,473
AIAENG,20191018,1694.15,1758.95,1694.15,1749.5,54298
AIONJSW,20191018,9.9,10.3,9.85,10.1,104732
AIRAN,20191018,13.25,13.5,13,13,16802
AJANTPHARM,20191018,983,1024.95,974,1012.35,188639
AJMERA,20191018,115.7,120,115,117.3,56266
AKSHARCHEM,20191018,198.65,207.8,195.35,205.75,3378
AKSHOPTFBR,20191018,7.1,7.25,6.9,7.15,205921
AKZOINDIA,20191018,1949,2024.5,1949,2008.15,47690
ALANKIT,20191018,19.95,20.2,19.05,19.5,295988
ALBERTDAVD,20191018,342,352.65,331.2,345.15,1878
ALBK,20191018,25.1,26,24.3,25.7,1030312
ALCHEM,20191018,0.85,0.85,0.75,0.85,14111
ALEMBICLTD,20191018,47.65,48.35,46.15,47.65,58479
ALICON,20191018,358.6,398.95,358.6,385.4,30673
ALKALI,20191018,43,45.4,42.5,45.15,6233
ALKEM,20191018,1920.2,2027.9,1920.1,1958.95,132385
ALKYLAMINE,20191018,836.1,880,835,867.9,7119
ALLCARGO,20191018,99,102,98.95,101.35,118020
ALLSEC,20191018,281,288.6,270.25,283.75,1979
ALMONDZ,20191018,9.05,9.55,9.05,9.1,114
ALOKTEXT,20191018,1.6,1.6,1.6,1.6,688197
ALPA,20191018,14.3,14.8,14.15,14.6,9911
