<ticker>,<date>,<open>,<high>,<low>,<close>,<volume>,<o/i>
20MICRONS,20191009,39,39.75,38,38.9,33681
21STCENMGM,20191009,13.2,13.2,12.95,12.95,1248
3IINFOTECH,20191009,2,2.25,1.95,2.1,1872066
3MINDIA,20191009,19998,20289.95,19786.05,20219.3,1601
5PAISA,20191009,161.2,170.9,155,165.85,7114
63MOONS,20191009,118.4,126.4,116.85,120.45,232365
A2ZINFRA,20191009,9.6,9.8,8.95,9.65,391050
AARTIDRUGS,20191009,456.8,462.3,452.15,460.15,5663
AARTIIND,20191009,758.3,779,746,759.75,133905
AARVEEDEN,20191009,15,15.2,14.3,14.65,6510
AAVAS,20191009,1609,1614.95,1590.85,1604.05,12717
ABAN,20191009,25.45,27.45,25.1,25.15,32905
ABB,20191009,1474.9,1509.4,1465.5,1486,93666
ABBOTINDIA,20191009,10742.1,11050,10650,10998.6,8536
ABCAPITAL,20191009,78.7,81.45,78.1,79.4,1268265
ABFRL,20191009,206.05,209.55,204.6,208.1,313571
ABSLNN50ET,20191009,265.07,267.18,265.07,267.18,3
ACC,20191009,1430,1473.95,1416.45,1467.1,1260259
ACCELYA,20191009,852.5,862,852.5,856.35,1974
ACE,20191009,76,76,74.25,74.6,89054
ADANIENT,20191009,134.95,139.65,134.1,139,2682715
ADANIGAS,20191009,131.55,138.4,131.3,136.05,1712612
ADANIGREEN,20191009,68.3,74.3,67.5,71.45,6942443
ADANIPORTS,20191009,396.35,402.85,391.55,400.45,3905912
ADANIPOWER,20191009,59.2,61.1,58.4,60.75,9589622
ADANITRANS,20191009,226.8,230,221.55,225.45,81394
ADFFOODS,20191009,262.4,264.2,240,256.95,28740
ADHUNIKIND,20191009,109.65,112.8,107.9,108.65,83299
ADLABS,20191009,2.75,2.75,2.6,2.6,82562
ADORWELD,20191009,302.35,306.75,299.5,304.9,955
ADROITINFO,20191009,7.9,7.9,7.9,7.9,5
ADSL,20191009,13.3,14,13.25,13.75,41886
ADVANIHOTR,20191009,52.6,52.95,51.55,52.1,3646
ADVENZYMES,20191009,150,151.5,148.15,148.95,43353
AEGISCHEM,20191009,164.1,169.4,161.25,166.7,82080
AFFLE,20191009,1115.95,1269,1093,1234.1,236537
AGARIND,20191009,118.35,130.3,116.4,118.15,13714
AGCNET,20191009,113,113,110.55,110.55,524
AGLSL,20191009,49.2,50.95,49.15,50.05,2471
AGRITECH,20191009,47.6,47.6,43.6,44.7,9723
AGROPHOS,20191009,106.15,107,106.15,106.7,393865
AHLEAST,20191009,181.55,182.2,176.05,177.05,111
AHLUCONT,20191009,275,277.05,268.05,273.35,3397
AHLWEST,20191009,310,310,302.2,305.15,156
AIAENG,20191009,1673.6,1682.9,1632.65,1644.35,5951
AIONJSW,20191009,9.8,10.05,9.7,9.95,37478
AIRAN,20191009,13,13,12.75,13,5032
AJANTPHARM,20191009,980,989.65,967,981.9,63671
AJMERA,20191009,114.7,119.15,109.55,114.7,41974
AKSHARCHEM,20191009,202,205,197,204.7,1699
AKSHOPTFBR,20191009,7.05,7.4,6.85,7.4,277354
AKZOINDIA,20191009,1875,1877.95,1831,1850.7,9866
ALANKIT,20191009,21.9,21.9,19.7,20.15,103463
ALBERTDAVD,20191009,335.75,338,332.1,335.9,1797
ALBK,20191009,26.6,26.7,25.8,26.55,1057488
ALCHEM,20191009,0.9,0.9,0.9,0.9,618
ALEMBICLTD,20191009,43.95,45.85,43.2,44.4,61471
ALICON,20191009,338.85,344,334.35,335.85,1109
ALKALI,20191009,45.05,47.75,44.3,46.1,18193
ALKEM,20191009,1941.05,1950,1911,1938.25,16138
ALKYLAMINE,20191009,862.75,868.95,861.4,863.8,1968
ALLCARGO,20191009,100,101,98.25,99.6,135859
ALLSEC,20191009,281,292,263.7,281.1,13636
ALMONDZ,20191009,9.25,9.7,9.25,9.5,1369
ALOKTEXT,20191009,1.65,1.65,1.6,1.65,3191402
ALPA,20191009,14.45,15.5,13.2,14.15,35709
ALPHAGEO,20191009,193.7,198.5,185.1,188.75,4569
ALPSINDUS,20191009,0.25,0.35,0.25,0.35,9313
AMARAJABAT,20191009,687.5,695.6,673.1,693.55,343977
AMBER,20191009,881,903,861.25,885.2,10475
AMBIKCO,20191009,920,929.15,895,903.9,3388
AMBUJACEM,20191009,185.5,193.35,184.1,192.35,3360027
AMDIND,20191009,16.1,16.85,15.75,16.35,16598
AMJLAND,20191009,16.1,16.1,14.75,15.85,10747
AMRUTANJAN,20191009,337.05,346.05,333.9,339.95,11176
ANANTRAJ,20191009,29.45,29.45,27.45,28.7,272023
ANDHRABANK,20191009,16.45,16.55,16.15,16.45,240757
ANDHRACEMT,20191009,2.45,2.45,2.3,2.45,24978
ANDHRSUGAR,20191009,265.55,270.95,265.55,270.05,17111
ANIKINDS,20191009,7,7.1,6.7,7.1,733
ANKITMETAL,20191009,0.45,0.55,0.45,0.55,3051
ANSALAPI,20191009,4.05,4.25,4,4.05,51986
ANSALHSG,20191009,4.6,4.8,4.5,4.6,26729
ANTGRAPHIC,20191009,0.7,0.75,0.7,0.75,27567
ANUP,20191009,441.1,466.6,435,448.25,10254
APARINDS,20191009,521.85,521.9,505.3,508.8,7301
APCL,20191009,143.35,143.35,140,142.35,973
APCOTEXIND,20191009,182,191.6,176.3,187.5,28544
APEX,20191009,213.1,219.8,208.15,212.45,39589
APLAPOLLO,20191009,1329.05,1398.8,1300,1369.5,22539
APLLTD,20191009,539.95,545,530.1,537.3,15651
APOLLO,20191009,72.4,74,68.1,68.7,15113
APOLLOHOSP,20191009,1407.5,1431.85,1397.55,1425.05,381888
APOLLOTYRE,20191009,163,169.95,162.55,168.85,1858232
APOLSINHOT,20191009,770,770,741.05,748,657
APTECHT,20191009,146.4,149.7,140.15,146.85,192169
ARCHIDPLY,20191009,25.35,27.4,24.85,26.15,8486
ARCHIES,20191009,19.4,19.4,18.5,18.7,16613
ARCOTECH,20191009,1.85,1.85,1.8,1.8,8714
ARIES,20191009,57.4,59.65,57.35,58.25,11942
ARIHANT,20191009,18.2,18.9,17.1,18.7,214
ARIHANTSUP,20191009,30.9,30.9,30.9,30.9,72
ARMANFIN,20191009,554.95,554.95,535,537.9,4759
AROGRANITE,20191009,38.05,40.5,36.95,38.5,9329
ARROWGREEN,20191009,54.05,56.1,53.25,56.1,3555
ARROWTEX,20191009,9.55,10,9.4,9.75,13331
ARSHIYA,20191009,20.45,20.45,19.5,19.5,19684
ARSSINFRA,20191009,21.25,21.25,19.25,19.25,25452
ARVIND,20191009,45.15,45.15,43.35,44.35,1192220
ARVINDFASN,20191009,424.05,435,419.85,424.3,10467
ARVSMART,20191009,84.65,85.75,70.4,84.9,39853
ASAHIINDIA,20191009,180.05,188,180.05,180.3,8756
ASAHISONG,20191009,130.9,134.4,128.55,130,2060
ASAL,20191009,34.2,34.2,32,33.45,6011
ASHAPURMIN,20191009,36.55,36.55,36,36.55,62111
ASHIANA,20191009,104.35,104.35,100.2,100.5,60531
ASHIMASYN,20191009,7.8,8,6.65,7.3,51925
ASHOKA,20191009,97.9,99.4,96.95,97.5,174686
ASHOKLEY,20191009,64.6,69.75,64.45,69.05,48874905
ASIANHOTNR,20191009,100.1,108.4,100.05,103,2143
ASIANPAINT,20191009,1725.7,1778,1725.7,1773.45,1777552
ASIANTILES,20191009,215.25,217.7,183.5,210.15,91907
ASPINWALL,20191009,130.3,135.8,127.2,133.2,2044
ASSAMCO,20191009,0.55,0.6,0.55,0.6,86949
ASTEC,20191009,375,395,373.55,374.3,5201
ASTERDM,20191009,116.15,119.4,115.2,117.05,425908
ASTRAL,20191009,1196.9,1199.85,1173.95,1190.5,120989
ASTRAMICRO,20191009,80.05,80.1,78.1,79.45,477898
ASTRAZEN,20191009,2140.25,2218.35,2126.05,2200.75,16180
ASTRON,20191009,99.5,99.5,96.5,98.25,720959
ATFL,20191009,484.35,486.8,478.35,485.8,5999
ATLANTA,20191009,7.35,7.6,7.15,7.25,6153
ATUL,20191009,3980,3998,3927,3943.1,4681
ATULAUTO,20191009,225.7,229.8,224.95,228.75,3688
AUBANK,20191009,654.8,654.8,639.65,641.25,466926
AURIONPRO,20191009,95,96.95,90.8,91.2,8459
AUROPHARMA,20191009,474.15,485,454.15,474.4,17998262
AUSOMENT,20191009,29,29,27.7,28.05,852
AUTOAXLES,20191009,880.05,889.8,855.25,862.3,3198
AUTOIND,20191009,36.2,39.9,34.1,34.55,7913
AUTOLITIND,20191009,18.75,21.7,18.75,19.85,3712
AVADHSUGAR,20191009,266.95,270.5,256.4,263.9,48025
AVANTIFEED,20191009,353.2,358.85,343.55,355.2,168185
AVTNPL,20191009,23,23.1,22.6,23,7753
AXISBANK,20191009,671.9,689.5,664.3,686.3,11537721
AXISCADES,20191009,78.35,80,76.4,78.35,54202
AXISGOLD,20191009,3448,3448,3348.3,3371.5,734
AXISNIFTY,20191009,1147.77,1160,1147.77,1160,42
AYMSYNTEX,20191009,29.05,30.8,28.5,29.7,12483
BAGFILMS,20191009,1.5,1.5,1.45,1.45,149039
BAJAJ-AUTO,20191009,2889,2915,2877.75,2891.85,355878
BAJAJCON,20191009,243,245,240.5,243.7,44717
BAJAJELEC,20191009,380,383.95,371.3,376.8,57904
BAJAJFINSV,20191009,8279,8349.9,8176,8318.25,329837
BAJAJHIND,20191009,6.3,6.3,5.95,6.1,830294
BAJAJHLDNG,20191009,3590.05,3625,3575,3616,11569
BAJFINANCE,20191009,3915,4035,3880.05,4023.9,1356600
BALAJITELE,20191009,53.9,54.75,51.2,53.2,23857
BALAMINES,20191009,305.15,321,305.15,312.05,19019
BALAXI,20191009,90.9,90.9,82.3,85,1875
BALKRISHNA,20191009,24.65,24.65,24.65,24.65,2018
BALKRISIND,20191009,716.85,734.95,707,733.05,440297
BALLARPUR,20191009,0.6,0.6,0.5,0.6,6672121
BALMLAWRIE,20191009,165,169.4,164.6,166.15,52821
BALPHARMA,20191009,38.35,38.35,36.55,37.55,4249
BALRAMCHIN,20191009,155.55,156.9,151.3,154.2,627170
BANARBEADS,20191009,36,36.95,29.15,29.45,26924
BANARISUG,20191009,1102.05,1131.05,1102.05,1130,64
BANCOINDIA,20191009,98.2,98.5,95.35,97.5,24654
BANDHANBNK,20191009,482.1,484.4,471.15,480.55,403420
BANG,20191009,19.85,22,19.1,20.35,13742
BANKBARODA,20191009,86.2,91.6,86,91.05,29668675
BANKBEES,20191009,2887.95,2944,2828.7,2935.13,16980
BANKINDIA,20191009,59.25,62.2,57.45,61.6,11049824
BANSWRAS,20191009,69,70.8,67.6,69.35,3535
BARTRONICS,20191009,1.85,1.85,1.85,1.85,4743
BASF,20191009,1000,1021.9,984.5,999.15,37187
BASML,20191009,125,126,122.5,126,843
BATAINDIA,20191009,1680,1735,1660.5,1723.5,816170
BAYERCROP,20191009,3339,3370.05,3292,3340.9,4645
BBL,20191009,882.05,897.05,874.1,890.75,9876
BBTC,20191009,1079.95,1111,1076,1092.15,109646
BCG,20191009,3.4,3.45,3.2,3.25,164496
BCP,20191009,9.45,9.45,9.45,9.45,731
BDL,20191009,285.5,289.7,282.1,286.25,21420
BEARDSELL,20191009,10.7,10.85,10.35,10.85,395
BEDMUTHA,20191009,11.35,11.45,10.7,10.85,22085
BEL,20191009,105,106.65,104.05,105.4,6724764
BEML,20191009,939,949,930.25,934.7,406937
BEPL,20191009,49,53.4,48,52.3,502937
BERGEPAINT,20191009,436.5,451.9,432.05,449.9,3846974
BFINVEST,20191009,276.7,280.8,273,275.45,26735
BFUTILITIE,20191009,161.9,166.9,158.45,165.1,290308
BGLOBAL,20191009,1.65,1.65,1.6,1.6,5247
BGRENERGY,20191009,33.5,34.3,32.1,32.45,41874
BHAGERIA,20191009,102.55,105,100.8,104,7140
