<ticker>,<date>,<open>,<high>,<low>,<close>,<volume>,<o/i>
20MICRONS,20191015,38.8,38.8,37.7,38.05,14693
21STCENMGM,20191015,12.7,12.7,12.7,12.7,2
3IINFOTECH,20191015,2.1,2.1,2,2,522318
3MINDIA,20191015,19932,20370,19932,20267.65,3337
3PLAND,20191015,6.25,6.25,6.2,6.2,10
5PAISA,20191015,184.25,184.25,179.5,181.05,23706
63MOONS,20191015,118.6,120.5,114.5,115.55,126148
A2ZINFRA,20191015,9.75,10,9.45,9.7,225906
AARTIDRUGS,20191015,464.25,464.25,452.95,457.5,2971
AARTIIND,20191015,771.1,775,753,758.75,76417
AARVEEDEN,20191015,14.5,15.55,14.2,14.5,2180
AAVAS,20191015,1700,1700,1662.3,1673.95,9038
ABAN,20191015,25.8,26.3,25.1,25.55,17326
ABB,20191015,1479.9,1520,1465.65,1496.7,49536
ABBOTINDIA,20191015,11000,11025,10765,10917.9,12639
ABCAPITAL,20191015,78.4,78.5,77,77.25,729005
ABFRL,20191015,205.25,205.8,198.2,200,463568
ABSLNN50ET,20191015,270.09,270.09,270.09,270.09,18
ACC,20191015,1479,1505,1461.3,1498.05,1702459
ACCELYA,20191015,810,834,806.45,830.7,1881
ACE,20191015,77.95,78.75,77.3,78,100068
ADANIENT,20191015,147.7,155.85,146.6,155,11048872
ADANIGAS,20191015,154.8,155.7,150.1,151.55,1819063
ADANIGREEN,20191015,79.8,81.2,77.75,79.95,2719906
ADANIPORTS,20191015,408.85,414.5,407.45,413.75,2434978
ADANIPOWER,20191015,62.15,62.35,61,61.9,6691019
ADANITRANS,20191015,235,253,232.2,239.15,1036776
ADFFOODS,20191015,264,266.4,256,258.4,14748
ADHUNIKIND,20191015,118.7,118.7,111.2,116.5,69740
ADLABS,20191015,2.3,2.3,2.2,2.2,60255
ADORWELD,20191015,309,309,295.25,296.05,1290
ADSL,20191015,13.1,13.5,13,13.1,24120
ADVANIHOTR,20191015,53.75,54.5,52.85,53.85,3558
ADVENZYMES,20191015,147.85,148.15,146,146.9,21491
AEGISCHEM,20191015,164,173.8,163.8,169.25,130920
AFFLE,20191015,1209,1220.15,1160.35,1167.15,67284
AGARIND,20191015,113,119.3,113,116.65,40743
AGCNET,20191015,107.45,114.95,107.45,112.6,231
AGLSL,20191015,52,52,48.15,50.2,2432
AGRITECH,20191015,43.8,44.35,43.5,43.6,6526
AGROPHOS,20191015,110.25,110.55,110.1,110.2,534710
AHLEAST,20191015,184.95,186.95,178,182.05,1089
AHLUCONT,20191015,276.85,276.9,261.2,264.6,1456
AHLWEST,20191015,282.7,288.25,275.1,277.9,150
AIAENG,20191015,1732.8,1736.25,1686.05,1714.55,7453
AIONJSW,20191015,9.9,10,9.7,9.9,17068
AIRAN,20191015,12.5,12.75,12.5,12.75,542
AJANTPHARM,20191015,963.25,974,951.25,954.8,61717
AJMERA,20191015,114.3,115,112,112.45,14444
AKASH,20191015,59,59,59,59,50
AKSHARCHEM,20191015,207.4,207.4,195.95,196.95,2730
AKSHOPTFBR,20191015,7.5,7.7,7.15,7.45,232789
