<ticker>,<date>,<open>,<high>,<low>,<close>,<volume>,<o/i>
20MICRONS,20191001,39.9,40.95,37.1,37.9,29683
21STCENMGM,20191001,13.05,13.15,13.05,13.15,170
3IINFOTECH,20191001,2,2.05,1.9,1.95,1195369
3MINDIA,20191001,20781,20781,19950,20008.2,2761
3PLAND,20191001,5.95,5.95,5.95,5.95,102
5PAISA,20191001,199.8,199.8,180.8,180.8,47155
63MOONS,20191001,126,128.05,119.1,120.6,92460
A2ZINFRA,20191001,10.1,10.5,9.85,10,127071
AARTIDRUGS,20191001,459.6,461.7,447.5,455.6,6592
AARTIIND,20191001,808.2,808.75,743.1,758.85,217141
AARVEEDEN,20191001,16.95,17.85,14.05,15.1,7606
AAVAS,20191001,1608,1610.8,1562.1,1580.2,6107
ABAN,20191001,25.05,25.9,24.95,24.95,37245
ABB,20191001,1530,1555,1447.05,1485.5,135969
ABBOTINDIA,20191001,10575,11070,10555.9,10861,8170
ABCAPITAL,20191001,85,86,76.7,81.4,3405311
ABFRL,20191001,210,210.15,200.5,206.5,289021
ABSLNN50ET,20191001,276.17,277.24,276.17,277.24,7
ACC,20191001,1611.65,1627.4,1555.05,1575.7,460449
ACCELYA,20191001,810.6,828.4,795,801.15,2017
ACE,20191001,75.1,77,72.35,74.6,254132
ADANIENT,20191001,146.1,147.7,140.5,143.65,3732047
ADANIGAS,20191001,130.9,136.4,128.55,130.4,971007
ADANIGREEN,20191001,58.75,59.3,55.9,56.5,1433723
ADANIPORTS,20191001,415.2,417.9,401.6,404.05,2532760
ADANIPOWER,20191001,64.8,65.25,60.25,61.75,9945041
ADANITRANS,20191001,228.95,230,222.65,224.35,63095
ADFFOODS,20191001,277.9,277.9,264.55,267.1,26806
ADHUNIKIND,20191001,96,102.95,94.25,100.65,52313
ADLABS,20191001,2.95,2.95,2.85,2.85,58718
ADORWELD,20191001,314.45,320.35,306.15,307.25,2134
ADROITINFO,20191001,7.35,7.75,7.35,7.75,422
ADSL,20191001,14.35,14.35,13.05,13.1,75634
ADVANIHOTR,20191001,55.25,56,52.5,54.85,11146
ADVENZYMES,20191001,161.45,161.45,148.7,149.15,104067
AEGISCHEM,20191001,182.8,182.8,173,175.6,105471
AFFLE,20191001,1125,1160,1046.25,1079.65,80067
AGARIND,20191001,117.25,117.25,113.25,115.9,2006
AGCNET,20191001,111.1,120.95,111.1,116.55,2481
AGLSL,20191001,51.95,59.4,46.95,49.3,1124
AGRITECH,20191001,49.75,49.75,46.3,47.15,9432
AGROPHOS,20191001,102.4,104.85,102.3,102.7,352523
AHLEAST,20191001,179.05,187,175.05,178.1,996
AHLUCONT,20191001,279.85,280,277.55,278.5,1870
AHLWEST,20191001,349.95,351.9,294.45,307.55,1408
AIAENG,20191001,1799.3,1799.3,1682,1707.45,15769
AIONJSW,20191001,12,12,10.1,10.45,75426
AIRAN,20191001,13.75,14,13.25,13.45,12721
AJANTPHARM,20191001,1010,1018.9,976.65,997,57424
AJMERA,20191001,128.15,129.6,121.25,124.8,32218
AKSHARCHEM,20191001,223.4,223.4,206.3,207.9,2733
AKSHOPTFBR,20191001,7.6,7.7,7.45,7.45,85354
AKZOINDIA,20191001,1923,1965,1894,1908.9,10456
ALANKIT,20191001,21.85,21.85,19.85,20.4,439302
ALBERTDAVD,20191001,361,361,335.1,339.15,3284
ALBK,20191001,28.7,29.2,27.1,27.8,1075168
ALCHEM,20191001,1,1.05,1,1.05,611
ALEMBICLTD,20191001,51.95,51.95,47.1,47.5,114444
ALICON,20191001,365.1,389,330,336.9,10169
