Sumeet Ind,SUMEETINDS,1:10,05-03-2007,27-04-2007,26-04-2007
Karuturi Global,KGL,1:1,01-03-2007,25-04-2007,24-04-2007
Ansal Propertie,ANSALAPI,1:1,12-02-2007,24-04-2007,23-04-2007
Mahalaxmi Rub,,1:4,23-11-2006,24-04-2007,23-04-2007
NR Intl,,1:1,01-02-2007,20-04-2007,19-04-2007
Remi Process,,3:1,01-02-2007,28-04-2007,16-04-2007
Suven Life Sci,SUVEN,1:1,29-01-2007,02-04-2007,23-03-2007
Responsive Ind,RESPONIND,3:1,29-01-2007,05-04-2007,22-03-2007
Gujarat Apollo,GUJAPOLLO,1:2,30-01-2007,23-03-2007,22-03-2007
Bombay SwadShar,,1:3,20-11-2006,28-03-2007,20-03-2007
HCL Tech,HCLTECH,1:1,14-12-2006,16-03-2007,15-03-2007
Gujarat Metal,,2:1,19-10-2006,19-03-2007,15-03-2007
Manappuram Fin,MANAPPURAM,1:1,15-01-2007,15-03-2007,14-03-2007
Vipul,VIPULLTD,1:1,27-09-2006,22-03-2007,08-03-2007
Alchemist,ALCHEM,1:1,16-10-2006,09-03-2007,08-03-2007
Balaji Amines,BALAMINES,1:1,23-10-2006,06-03-2007,05-03-2007
Shri Baj Alloys,,2:1,09-12-2006,02-02-2007,01-02-2007
Dabur India,DABUR,1:2,31-10-2006,29-01-2007,25-01-2007
Zandu Realty,ZANDUREALT,1:3,24-11-2006,20-01-2007,18-01-2007
Nandan Denim,NDL,1:1,31-10-2006,19-01-2007,18-01-2007
Savita Oil Tech,SOTL,2:3,21-08-2006,18-01-2007,17-01-2007
Pondy Oxides,PONDYOXIDE,1:10,28-11-2006,20-01-2007,15-01-2007
Orient Bell,ORIENTBELL,5:4,28-11-2006,16-01-2007,15-01-2007
Dolphin Offshor,DOLPHINOFF,3:5,31-10-2006,12-01-2007,11-01-2007
Apar Ind,APARINDS,1:3,27-10-2006,12-01-2007,11-01-2007
Gupta Synthetic,,2:1,18-10-2006,08-01-2007,05-01-2007
Birlasoft,BSOFT,1:1,08-11-2006,11-01-2007,04-01-2007
Sundram,SUNDRMFAST,1:1,23-08-2006,05-01-2007,04-01-2007
